gene_symbol	B.fo.Sp#1.1	B.fo.Sp#1.10	B.fo.Sp#1.11	B.fo.Sp#1.12	B.fo.Sp#1.13	B.fo.Sp#1.14	B.fo.Sp#1.15	B.fo.Sp#1.16	B.fo.Sp#1.2	B.fo.Sp#1.3	B.fo.Sp#1.4	B.fo.Sp#1.5	B.fo.Sp#1.6	B.fo.Sp#1.8	B.fo.Sp#1.9	MF.PC#1.1	MF.PC#1.10	MF.PC#1.11	MF.PC#1.12	MF.PC#1.13	MF.PC#1.14	MF.PC#1.15	MF.PC#1.16	MF.PC#1.2	MF.PC#1.3	MF.PC#1.4	MF.PC#1.5	MF.PC#1.6	MF.PC#1.7	MF.PC#1.8	MF.PC#1.9	MF.PC#2.1	MF.PC#2.2	MF.PC#2.3	MF.PC#2.4	MF.PC#2.5	MF.PC#2.6	MF.PC#2.7	MF.PC#2.8	NK.Sp#1.1	NK.Sp#1.10	NK.Sp#1.11	NK.Sp#1.12	NK.Sp#1.13	NK.Sp#1.14	NK.Sp#1.15	NK.Sp#1.16	NK.Sp#1.17	NK.Sp#1.18	NK.Sp#1.2	NK.Sp#1.3	NK.Sp#1.4	NK.Sp#1.5	NK.Sp#1.6	NK.Sp#1.7	NK.Sp#1.8	NK.Sp#1.9	T.4.Nve.#2.1	T.4.Nve.#2.2	T.4.Nve.Sp#1.1	T.4.Nve.Sp#1.10	T.4.Nve.Sp#1.11	T.4.Nve.Sp#1.12	T.4.Nve.Sp#1.13	T.4.Nve.Sp#1.14	T.4.Nve.Sp#1.15	T.4.Nve.Sp#1.16	T.4.Nve.Sp#1.2	T.4.Nve.Sp#1.3	T.4.Nve.Sp#1.4	T.4.Nve.Sp#1.5	T.4.Nve.Sp#1.6	T.4.Nve.Sp#1.7	T.4.Nve.Sp#1.8	T.4.Nve.Sp#1.9	Tgd.Sp#1.1	Tgd.Sp#1.2	Tgd.Sp#1.3	Tgd.Sp#1.4	Tgd.Sp#1.5	Tgd.Sp#1.6	Tgd.Sp#1.7	Tgd.Sp#1.8
Fmnl3	128.9499112	159.2422333	135.4665277	190.6553059	145.0937162	120.1397203	185.6011767	191.4958385	204.2701535	196.1273582	202.65364	141.0026422	199.4711735	151.191089	124.7080578	6.959566303	5.788653999	14.92173727	16.84813978	12.40913415	16.93761743	10.20518284	30.52363522	14.48886985	8.786353716	11.85507445	11.81025437	7.716743257	12.64513456	21.02157479	19.69364166	38.68486106	17.32786959	9.180540048	19.37663713	12.45003147	13.67553468	22.91941351	14.77532401	49.16298092	53.57263219	64.3138411	51.66333192	75.15528887	55.1660717	69.2239729	61.6747898	23.63242611	11.70027988	55.25595453	94.90799587	56.84794557	103.9331422	69.45827636	47.13648758	72.22479178	45.43800068	82.25015498	45.81342428	39.31740779	92.21536507	83.62247094	54.5119786	88.61955253	82.06980265	108.4392168	112.6422966	93.90382295	81.46821292	100.489694	86.64498693	80.09393869	57.70514029	55.2331845	63.53937167	37.18008011	65.31368317	61.89471674	47.99764135	39.11002123	60.29667357	77.56793912	22.40829161
Fn1	1	1	77.4613589	1	3.542830285	1	6.636677151	1	1	11.72128342	1	2.985853082	5.562555712	2.251592409	2.979328925	126771.1917	134004.778	117464.6638	117097.6221	146822.2951	142757.4268	155371.19	137800.8307	125446.6465	129444.8048	108808.6479	132708.5835	137964.8256	127239.622	118418.6041	132870.5283	119683.9969	158176.4945	127412.9113	138395.4542	121644.7031	122903.7765	124953.4597	136635.1976	2.605432697	5.205810575	13.22612104	1.734251187	3.159862783	5.57741451	3.623998958	1.758434873	1	115746.9002	1	30.51394156	3.757923238	1	5.56388509	2.563948732	1	1	1.796570147	4.344285394	2.869141844	4.600606516	9.171453169	43.59116664	54.39316482	2.907524768	4.255733842	2.51894281	4.911739914	17.8421841	17.58161567	2218.593412	1.930516926	2.111865496	1	2.158136512	1	1	1	1	2.786407245	2.458114924	1	5.07776983
Fnbp1	750.7065109	738.670561	784.0697791	808.1376971	806.2295904	819.0218299	849.3199112	840.1842989	780.531171	882.2894969	777.4824068	776.4756283	968.261811	920.9204204	733.3517024	363.6821779	428.1479367	358.9875298	320.6041522	361.1007967	326.1273956	349.7741499	331.8383829	344.9661812	308.1283966	382.7367847	373.0529213	406.8831997	403.7275704	383.9126179	368.3706969	363.7167877	397.3219255	330.2667369	329.9418046	290.1132946	332.1483435	307.8717891	324.3149577	1391.304716	1467.776438	1234.964931	1288.876582	1399.871129	1361.255012	1205.415522	1351.772508	1159.936302	418.3109153	1352.11731	1441.816965	1486.831145	1306.964241	1373.968765	1306.897191	1489.452792	1476.182915	814.29812	845.7664904	789.777858	790.7330291	830.8564663	756.7201876	841.6000821	851.7560467	884.1178046	844.0132598	804.8625523	793.5183296	754.9107923	874.7827834	888.7131472	919.4008996	828.0560636	819.8025143	1020.85878	1130.292953	1208.638382	1087.007035	1079.989976	1183.045165	1193.272195	3223.457608
Fnbp4	534.7910358	616.1220646	541.5027095	603.0453314	666.3739247	593.5073592	640.058272	651.6936798	666.0683661	474.880727	603.643062	633.4942065	564.4756304	673.1051235	608.6539801	220.6525866	216.4894299	230.708665	244.0048099	242.7310298	240.0642614	268.9731005	275.3961391	238.7413311	213.8270016	253.3804809	249.6358506	241.8432225	210.6124222	171.1833857	218.0087966	185.8913496	229.5901743	207.5586362	192.1170261	172.7504721	214.8996477	208.3913739	233.5598819	364.6305059	331.1561301	370.4035143	325.5390247	383.2957125	354.9867221	288.9838856	354.4306506	408.3836699	212.0873395	303.9690912	352.4842131	360.2195018	354.8326762	395.0154128	365.4000544	396.3702727	408.8773634	517.9740253	552.80709	499.1263013	447.475208	473.1284053	458.5820211	511.6577046	435.9156472	454.3609375	534.9083979	467.4749847	474.4525086	413.3295096	442.479516	453.2312259	433.5156779	507.8716859	426.0361001	404.2243711	405.5538135	388.8031961	376.2580901	333.2717476	415.1046383	426.225519	448.5352389
Fndc3a	181.9291713	271.0826086	256.7500625	236.9664852	230.7023358	258.4268957	329.336444	263.6837351	314.785965	266.8878287	228.1500772	289.9416234	261.0656756	258.8280362	298.8890033	354.3171451	442.5138987	421.6353475	315.3214389	470.9137129	514.1912812	413.1876317	446.4595549	422.5271828	412.8115965	355.5990985	445.1212838	397.2878522	378.4964455	336.3613778	442.3324965	448.5077251	533.8822894	467.2907827	592.7277156	464.7262745	435.1370627	535.4964678	445.8619343	225.7605776	202.8789076	163.432751	210.2615884	207.6268729	171.1272393	189.927925	177.7153253	273.3695418	540.8777576	185.8543584	140.520451	230.5971096	156.6863775	201.0502965	214.4790019	232.1171815	203.3516102	199.3459666	215.7031223	218.7550248	214.6359866	202.5625115	234.7053759	274.8111017	196.5212887	186.576829	221.2467075	232.7705899	197.4921478	185.6086544	229.3866318	199.2001052	224.4849647	231.4910341	225.6784834	212.3126418	192.5579596	222.1439713	238.8803693	158.7993067	211.9406256	195.8380594	383.2909216
Fndc3b	6.997652087	1	3.636598583	3.205294254	9.476100952	2.063747503	7.341261795	2.002609676	16.78797308	7.43277005	1	4.971706163	3.281277856	11.01273927	9.906980165	260.6668175	207.8698527	246.6192218	283.6251594	232.0349666	217.751597	268.9731005	250.2142149	250.5440922	276.9829817	224.4336157	242.4290143	223.6120622	224.1984125	311.3344093	218.8215636	235.3527297	336.4635025	373.2145722	381.3963886	394.5948318	307.589495	338.2217462	356.7274848	21.06790872	9.41162115	13.22612104	11.27951662	21.87867356	10.91773144	9.527996613	10.10121847	20.51071216	260.7249753	3.400705953	1	27.20027076	31.23661052	16.2129503	24.45923097	8.267835896	33.53496478	1	3.006571236	4.738283687	1	2.815878482	1	1	4.815049537	1	1	3.933804935	1.935676894	1	9.156665422	1.930516926	1	2.042945856	1	7.816536832	23.82098435	19.58891353	2.446081272	14.1003198	14.60907262	18.09105784	76.43874186
Fndc7	18.99295626	12.89791227	11.54639433	1	3.542830285	4.191242509	10.86418501	4.007829028	8.893986542	5.288513367	7.953573792	15.89389811	10.12511142	17.27070131	13.86563802	4.405466459	6.746384798	6.96645883	8.924069889	3.852283538	4.187523486	8.159586655	2.736684425	4.372217462	7.05605289	3.713768611	7.305981717	1	3.911283641	1	3.438301086	5.710607632	2.484351781	25.54162014	10.18831856	5.293761801	5.753325504	6.058326194	10.72375813	6.61901444	2.051452644	1.43664718	1	2.439908522	1	8.215997134	1.758434873	1.780428486	5.863763582	4.360988334	1	1.68948081	3.573328555	7.845827636	10.38369239	1	1.793535726	1	1.668857079	1	1	1	1	1	1	1	1	2.955869957	1.935676894	1	1	1	1	1	1	2.048697974	3.074634941	1	1	1	1	2.367284627	487.2740523
Fnta	72.97182505	127.1178701	222.474281	249.0956036	227.3118954	230.7694607	124.3023127	113.2922837	208.2171467	196.1273582	186.4286345	169.7975119	194.9086178	81.10191416	69.28684793	65.70386272	166.6874284	233.6918944	331.1695787	284.0891411	310.1897781	181.0124645	52.23219052	63.38602305	78.86353716	89.64977464	93.7880167	98.8725446	46.61011038	53.55663383	83.08946988	376.6709587	220.6840636	105.3018856	239.8962827	338.7759284	319.4728088	409.0383129	392.3812646	78.06076947	176.5925915	235.9161828	255.0509108	252.9839913	251.2319932	218.7919135	100.3549683	80.60370562	317.1446328	207.4607119	239.7946181	274.7238814	249.3262055	237.5613772	211.3511044	79.49262768	68.45053674	184.2111338	82.60056361	61.74710992	157.0262823	146.2702786	159.3517734	206.3583262	147.8794072	241.9243043	46.56828431	144.7564418	121.7023194	184.5032134	190.6424711	166.6320128	145.5425145	58.36202206	80.91141936	55.53229466	195.3241395	245.219864	463.7460071	226.0873129	232.8402729	200.6235556	118.2358826
Fntb	23.99099967	27.175407	14.18299291	28.56617818	45.92333504	43.54990012	39.75215541	21.05219352	26.65545626	41.74087699	49.67501655	27.8090166	39.78172355	14.7675165	22.77261818	32.50056475	21.11234679	10.94409805	48.54441933	23.8182683	13.75009394	23.50155806	25.31358194	33.03606589	24.35906115	19.99638028	24.42221781	20.19069502	23.31984125	18.51887794	21.31917571	25.14186411	18.81222137	23.49648513	30.40261941	23.90006294	30.31217394	22.91941351	32.60221391	25.88420681	42.00665311	34.18518568	35.5098058	46.35711843	21.59836529	34.45598671	24.51148105	81.3841341	16.56404346	16.84465929	35.88011275	36.16352129	24.80328913	45.87820339	24.45923097	47.51414974	41.47032205	217.66708	161.5256989	143.0547801	176.2295171	131.7432507	173.548829	176.2391051	116.4052485	171.9260267	121.7559534	113.4625225	102.0531046	174.554244	141.7024785	140.5775389	151.1018419	163.6995535	151.5577466	71.26276427	74.30376792	86.89360045	63.90453534	108.1844347	84.11255065	76.20065449	22.40829161
Focad	40.98434725	61.6793526	47.1404752	31.87411956	40.83767447	46.74114263	39.04757077	61.15658056	38.49643607	63.18344382	38.08572689	34.75950239	28.37533427	38.54777226	68.29718347	66.55522934	58.46384798	62.65340791	51.18577596	58.75874164	90.2506576	70.55027036	76.54577247	71.81656671	55.50447601	55.27537223	91.0854531	83.51998858	65.04824011	73.57820862	69.2724304	76.95854807	85.60805151	90.98594053	70.83122109	63.97517309	60.4165688	63.38602305	84.46225726	58.7955771	37.80084253	33.31189132	20.09053087	42.03739287	24.64997497	54.1359789	23.75304618	100.1144178	60.3379157	34.12974215	27.83085596	22.3739051	22.87329271	21.53748291	43.22661575	38.79274666	26.39314324	160.3140294	173.5651263	141.1856383	193.0323475	173.5084558	194.2983717	163.9176055	164.0933677	180.0653613	193.9057369	235.7043948	154.4510107	162.3943925	128.4478972	149.8827081	163.3323624	183.5155247	202.5157532	90.1393278	138.6174511	99.71354082	123.9169081	106.3980275	135.6326113	119.9537626	44.83602568
Fosl2	1	1	1	2.102647127	2.69522019	1	1	3.005219352	1	3.144256683	3.317857931	1	1	1	1.989664463	155.9487239	164.7719668	118.340357	214.949887	153.5971693	138.0635099	156.4653102	166.8533625	119.8706655	149.805871	159.303169	163.1538156	137.2539346	132.0077639	201.2157479	177.3704452	147.0288366	150.9195299	197.3329612	206.8183358	192.7880271	187.1719156	231.9968962	191.4235967	95.72052914	122.9685067	119.768033	108.9349245	111.1530019	146.7143619	128.2639495	110.2146216	75.14070621	193.6050378	97.5083793	140.520451	129.9329114	132.8830884	117.3790698	112.8223343	108.5639713	111.301466	80.65701469	46.48228135	8.476567374	15.40242606	17.34290634	20.65746153	14.69055508	12.44514861	22.16226997	19.22731373	14.6910897	32.81301441	16.47617462	19.3524972	22.40188929	12.11865496	12.47240441	9.106955587	70.73841528	34.88570404	73.43266307	110.9021767	77.22004247	84.59858896	99.44449315	5.07776983
Foxn2	105.9589115	106.8914192	110.4188412	126.7017725	106.9512619	99.92851779	82.02723404	121.3131611	105.5953217	93.20303739	96.03217516	128.0945972	133.3141157	139.9267574	99.96644627	286.2078159	264.3759699	268.4962376	241.3634533	296.9244171	243.2517849	282.2694757	292.7629833	299.4412454	337.5435106	302.2283159	302.7862679	297.4962381	291.1579362	213.7292322	322.0429763	272.4487648	294.9016526	291.4091717	307.8898401	262.9194699	264.8095655	240.4274398	294.3333702	165.5568515	183.95276	195.7446423	211.7300907	160.1098916	208.5094578	157.127938	183.7828043	244.4936878	279.2072769	147.9232043	159.3020502	183.7124145	244.1795484	152.3688555	205.0953095	152.1709866	196.2097887	272.6304201	253.8279758	283.2404184	221.8371996	293.3564356	307.8748161	266.5967686	261.3771309	287.5045781	335.9268897	274.821794	279.8317145	249.724235	292.6007888	307.1400686	331.2240523	293.0248396	291.6922646	235.3839972	223.6774837	242.6558759	284.4319294	205.8413641	213.3987406	210.1945479	359.8437451
Foxn3	660.7417296	875.4965522	728.7012089	862.1674063	879.9716687	837.1055374	790.8393858	810.1060086	778.5576744	815.8175397	870.196724	835.0582942	851.9166403	689.3758248	667.0441834	133.8131919	198.2925447	191.9266826	222.8739569	212.7820527	189.0638857	184.0808587	147.7498339	162.8664382	156.7270743	163.8261167	173.96407	190.0283459	174.7065906	188.7022637	147.2980651	180.591916	188.0283244	176.881611	206.8183358	165.5942024	198.2630084	179.7275255	167.9245145	362.2223569	479.4109529	444.6335349	532.5978595	484.8092633	453.401134	440.5198254	392.3523942	336.5842492	209.1690813	444.1703189	416.8782674	512.5947607	419.8092222	433.0477886	453.7631578	464.6879302	485.8503288	572.9373655	576.8859448	371.090085	460.6774318	602.0557776	574.3426279	548.6222033	460.7134692	508.0805459	404.2793162	543.753913	553.9850446	475.234208	465.9299291	537.9082662	501.3394731	396.2764793	482.7847892	326.096372	354.3794849	398.4181513	427.5939753	393.4141249	436.4903239	418.0218113	226.2967831
Foxo1	286.8880828	359.1271595	310.8003335	346.1285508	301.9015838	347.781686	363.1565069	289.7515867	285.1835155	314.0614758	376.4929848	332.6374646	384.2546798	293.8726236	336.4962529	58.8929298	78.57619478	75.58073538	67.03391574	56.61952899	45.6253288	57.25389514	36.6020307	49.8971532	44.25752064	29.04227565	49.64614468	42.25999429	34.96497581	66.07011807	64.39582823	36.32955724	60.37407124	45.99297026	74.50654852	86.87523603	57.24768513	70.13045798	63.39411465	129.4346158	128.2257699	137.2339202	130.9624601	157.2300746	136.7966305	113.8319552	120.8327099	390.4338147	60.3379157	157.0458869	186.1329061	156.1331821	174.0563453	170.6243959	142.5373602	141.9960164	104.9531802	472.569527	482.5770967	516.8831488	463.0778362	479.48398	491.344457	595.1700906	540.8295094	470.6396067	610.096067	551.5773929	479.130893	570.3021379	478.1649272	417.8715828	512.4581281	478.6692019	488.5754717	354.9355663	400.0214537	488.1577339	460.1308039	395.7960012	415.1046383	397.5125419	120.2747675
Foxp1	2366.07414	2499.561578	2480.720967	2592.220749	2637.067396	2543.356532	2593.871489	2291.96311	2343.540506	2724.205988	2594.683025	2423.740759	2400.904305	2541.73259	2582.044919	317.7083807	313.2202407	364.9539886	405.1275643	353.2570169	319.7523486	319.0902071	282.3428768	336.5356375	341.0041122	408.9698812	330.7127584	375.2185529	329.0046236	421.4530706	296.8471984	204.7337801	318.6512811	356.8534921	272.9742295	388.869816	328.9794598	350.0245074	299.1952492	562.0987277	534.0864904	579.5575135	539.2061202	543.8455127	570.125204	512.6797968	548.5899779	1077.210883	272.3980079	589.1729584	620.7927727	583.6112841	551.0489785	556.272686	593.7365692	637.6624245	596.9453305	1656.272765	1574.151849	1436.500936	1516.855343	1395.594674	1382.482713	1553.508946	1460.256448	1429.453223	1579.18158	1451.277573	1302.52656	1414.859096	1426.377283	1448.884337	1451.984472	1451.737685	1433.614866	922.2811703	1059.755365	1013.775289	1147.742449	1094.876703	949.2607388	1027.147113	425.0880623
Fpr1	1	1	1	1	1	1	1	5.010438704	1	1	1	1	1	1	1	117.6372262	167.6451592	147.1782413	183.2536074	132.2050427	163.5636978	143.168935	147.7498339	136.7317529	90.97564294	138.4976096	137.9298887	160.2827687	123.2739129	106.1132677	140.7959289	511.5121021	164.2786959	199.3780962	159.0390793	169.8879642	168.1586136	107.2248501	168.7348277	2.605432697	1	2.74658872	4.671255936	1	1	1.655999739	1	1	628.4255021	1	3.683085596	1	1.643332139	1	1	1	1	9.762271616	1	1	2.200202172	1	1	1	1	1	2.51894281	1	1	2.105441044	1	1	1	1	1	1	1.69154498	1	1	1	1	1	6.097212288
Frmd4a	7.997260769	9.328538592	6.273197166	12.02647127	9.476100952	5.254990012	8.750431082	7.015658056	14.81447645	18.15405347	12.58928965	1.992926541	21.5315007	7.257962044	13.86563802	281.0996163	236.6017767	230.708665	230.7980268	252.7140222	211.3765501	226.0155806	209.4021309	207.5483196	195.6588429	274.1860402	282.9674682	254.3171743	258.1633883	231.2481101	235.8896712	238.2968595	216.2310082	221.8745813	225.194973	251.4694384	225.1985196	203.3330477	190.6132835	51.57112996	60.9328007	41.60818774	75.15936991	65.79588348	43.72253542	47.5759815	51.05670159	52.5082801	262.6704807	39.41129524	38.56319835	54.77950314	64.68988172	43.59626084	52.61030814	53.32841845	47.02507213	8.169131322	9.695142024	6.607425531	8.201213032	9.171453169	2.092081196	16.05961059	4.815049537	10.76720153	1	2.955869957	2.871353789	2.105441044	10.1762486	8.444135406	4.335596488	4.128837567	4.474409537	68.11667034	51.48278356	44.58779724	64.62757598	49.23299562	61.75478849	62.52780822	458.7296634
Frmd4b	2.999217362	4.569373682	1	9.821177017	1.847610095	6.318737515	1	1	2.973496635	1	1	1.992926541	5.562555712	1	1.989664463	550.1314665	541.160171	539.9701143	487.0096198	510.8456824	495.0661403	545.1285858	619.2596551	595.3533277	595.3583336	558.2271549	579.3486089	591.1138719	603.6357137	549.0906099	574.0007551	737.6212685	668.9583014	655.4432039	669.9095915	675.1206028	683.1022099	646.779644	641.14741	171.9785823	165.0266124	153.3898658	160.3325076	119.792453	143.6627522	177.4639299	105.6640124	66.55599286	859.9406486	146.4827807	153.935879	148.5488932	139.9597419	164.5392157	130.8077447	149.2638523	170.0231097	3.389710441	20.39685528	2.869141844	4.600606516	1	5.368324784	7.845277542	6.722574305	2.627866921	1	2.955869957	6.614061366	3.210882089	6.097915889	14.02723696	4.335596488	5.171783423	11.42322861	60.77578453	53.55741851	43.30580321	11.12256891	46.25565021	54.95025218	46.12039269	300.7160825
Frmd8	241.9056922	200.8849262	196.1082951	176.3208932	167.1315786	189.283308	196.874531	201.5219352	164.8002207	170.396278	239.7393669	151.9248342	174.3771171	201.2547854	199.922557	247.8963183	205.9543911	254.5745003	228.1566701	237.7395336	303.8147312	247.4943405	264.9760325	255.6024184	242.3769652	237.0978692	208.1965421	298.4557728	245.5478259	281.3020471	313.915306	227.6979923	293.4173008	223.9197163	263.7859109	272.9382474	232.3285079	218.5080263	245.7145795	342.9571645	264.9146136	368.2202784	264.5961762	314.1801035	290.1400165	337.5278663	324.0932557	619.8797897	204.3053177	372.1491403	333.7026139	305.061037	331.0293871	341.0094392	291.1124897	358.5775261	380.3100772	1095.487382	930.7113394	1095.382549	1132.790648	984.2981981	970.768102	923.7434126	945.2247603	926.4423445	1008.059083	1051.302167	903.9282031	1040.114582	1049.131507	1005.027763	963.8755194	1046.031747	1059.536772	804.3026482	712.5997848	783.0163623	651.7365725	738.7861923	738.8061514	672.3367519	194.6940669
Frrs1	37.98552121	33.12436314	24.72938725	31.87411956	31.51396343	31.84867759	32.00172433	31.07829028	30.60244953	52.4621604	45.03930069	50.64632704	28.37533427	22.27707095	29.70026942	732.3239221	789.2124482	700.0700929	640.2083044	618.519386	638.5046972	662.7503665	625.3380506	789.2558318	576.3250245	809.7030462	673.0374802	718.7319937	645.3641126	729.2847831	708.9200818	485.6037602	691.2235781	647.2626638	673.5849189	669.3955871	610.2178855	579.3352948	683.2836953	95.72052914	78.80749564	80.03313958	71.48811397	100.353688	83.39346118	79.063969	79.87722674	161.7682682	487.3763582	87.90555549	78.80948229	113.385372	65.33321386	99.88417696	119.8601036	98.38900101	142.2493593	87.82614601	76.5808499	65.4853936	79.01314117	100.8733165	80.72192731	80.40521948	65.85584212	78.32367874	86.06079738	92.92588797	65.56170571	70.6427858	81.54707105	61.48360018	66.60006426	76.09210161	95.96719402	125.2707099	106.806382	98.43154678	126.08603	123.6666308	124.4537302	130.8920396	95.80814855
Fry	234.9084314	282.9805209	345.0761151	382.515906	334.1107674	309.4867759	395.5674006	393.0203833	368.0703742	395.5432298	325.5001103	373.3474528	318.097622	283.8598844	326.5996082	429.2374072	522.0055551	495.2216731	450.030627	481.6097761	466.3784289	446.9399688	429.0927106	374.473084	418.002499	358.3128672	382.0614666	415.5190124	423.136128	531.571732	419.5750197	323.0877968	363.1818346	358.8986271	471.4419105	450.4137352	425.6304117	447.8188138	407.777215	132.6454812	118.7626961	101.4288514	144.9132327	198.9874217	173.4159465	125.6399505	132.2092329	84.50584805	389.1283338	127.2771331	127.105023	269.2080349	116.799785	155.4114456	183.2000272	111.4711056	159.7071453	171.4660114	148.1485573	164.5499113	191.8321453	217.0895394	203.0350213	180.3462716	213.6890117	198.7858309	162.0079379	226.90298	186.2640251	285.0983484	205.9362187	188.0339021	197.8001928	221.0615756	189.7762515	31.93659024	65.31368317	84.9706094	37.15203181	70.66988257	88.48689543	83.72071994	13.23330949
Fryl	422.8348635	519.7489752	459.7681534	448.6747336	514.6517177	453.0926888	489.2771582	438.1378188	397.6728237	399.8317431	427.4858593	460.7249884	464.0994048	406.5159404	476.0389421	292.1673822	303.6429327	355.0098906	238.7220967	313.3250474	383.5028183	255.6767253	305.7881165	271.6204514	221.6133553	294.9915996	315.3982313	309.0106551	320.2707727	286.3074408	257.021614	258.3169419	274.1207277	238.2356614	282.1625481	290.1132946	260.8484609	280.8940494	223.0258106	1349.563466	1213.324898	1013.148163	1132.481079	1109.009607	1244.530942	1099.799564	1307.783285	766.6003452	251.9702008	1089.480079	1146.67755	1278.60794	1244.561024	1297.904013	1216.970139	1445.845776	1240.502805	535.4985686	634.4076536	737.4418864	746.3255488	741.8784207	722.8656705	649.9323109	723.9518872	596.7992931	656.4238227	710.9807943	763.5766689	655.4210983	678.0032301	650.5008142	722.6007068	692.4731023	731.7841393	741.9051187	716.0575097	757.3764816	938.783705	675.0710006	798.5888633	804.9633607	716.6486052
